batter,runs,balls,fours,sixes,strike_rate,dismissal
Philip Raikes,40,21,6,1,190.48,c Ajin Soman b Priyan Pushparajan
Chris Pyle,8,11,1,0,72.73,c Zeeshan Khan b Salman Sharjeel
Louis Bruce,38,18,2,3,211.11,c Priyan Pushparajan b Priyan Pushparajan
Iain Latin,31,29,0,2,106.9,c Jaswinder Singh b Mehboob Ali
Kieron Ferrary,5,9,0,0,55.56,st Flynn Zahra b Imran Ameer
Kabir Mirpuri,24,18,1,1,133.33,not out
Kenroy Nestor,0,2,0,0,0.0,b Mehboob Ali
Andrew Reyes,11,12,0,0,91.67,not out
