over,runs,wickets
1,10,0
2,8,0
3,8,0
4,8,0
5,14,0
6,16,0
7,20,0
8,4,0
9,3,0
10,5,0
11,3,0
12,9,0
13,4,0
14,9,0
15,5,0
16,11,0
17,4,0
18,5,0
19,5,0
20,11,0
