batter,runs,balls,fours,sixes,strike_rate,dismissal
Virender Sehwag,2,8,0,0,25.0,lbw b Patel
Tillakaratne Dilshan,33,41,1,0,80.49,b Botha
Dinesh Karthik,23,11,1,1,209.09,not out
Gautam Gambhir,8,8,1,0,100.0,c &amp; b Patel
AB de Villiers,79,55,8,1,143.64,not out
