Stat,Test,ODI,T20,IPL
Matches,0,3,2,60
Innings,0,1,0,39
Runs,0,0,0,560
Balls,0,4,0,464
Highest,0,0,0,59
Average,0,0,0,19.31
SR,0,0.00,0,120.69
Not Out,0,0,0,10
Fours,0,0,0,30
Sixes,0,0,0,25
Ducks,0,1,0,1
