Stat,Test,ODI,T20,IPL
Matches,0,3,2,60
Innings,0,3,2,47
Balls,0,156,32,612
Runs,0,125,41,988
Maidens,0,0,0,0
Wickets,0,3,2,24
Avg,0.0,41.67,20.5,41.17
Eco,0,4.81,7.69,9.69
SR,0.0,52.0,16.0,25.5
BBI,-/-,2/32,1/13,3/7
BBM,-/-,2/32,1/13,3/7
