Stat,Test,ODI,T20,IPL
Matches,28,3,0,0
Innings,49,3,0,0
Balls,5704,162,0,0
Runs,2375,153,0,0
Maidens,278,0,0,0
Wickets,102,1,0,0
Avg,23.28,153.0,0.0,0.0
Eco,2.5,5.67,0,0
SR,55.92,162.0,0.0,0.0
BBI,6/54,1/44,-/-,-/-
BBM,10/95,1/44,-/-,-/-
