bowler,overs,maidens,runs,wickets,economy
Siraj,4,0,43,0,10.8
Willey,4,0,29,1,7.2
Akash Deep,4,0,44,0,11.0
W Hasaranga,4,0,32,1,8.0
Harshal Patel,4,0,18,1,4.5
