Stat,Test,ODI,T20,IPL
Matches,0,0,82,0
Innings,0,0,69,0
Runs,0,0,739,0
Balls,0,0,842,0
Highest,0,0,59,0
Average,0,0,13.2,0
SR,0,0,87.77,0
Not Out,0,0,13,0
Fours,0,0,68,0
Sixes,0,0,18,0
Ducks,0,0,9,0
