batter,runs,balls,fours,sixes,strike_rate,dismissal
Aaron Finch,58,28,9,2,207.14,c Karun Nair b Prasidh
Shreyas Iyer,85,51,7,4,166.67,lbw b Chahal
Nitish Rana,18,11,1,1,163.64,c Jos Buttler b Chahal
Andre Russell,0,1,0,0,0.0,b Ashwin
Venkatesh Iyer,6,7,0,0,85.71,st Samson b Chahal
Sheldon Jackson,8,8,0,0,100.0,c Prasidh b Obed McCoy
Shivam Mavi,0,1,0,0,0.0,c Riyan Parag b Chahal
Pat Cummins,0,1,0,0,0.0,c Samson b Chahal
Umesh Yadav,21,9,1,2,233.33,b Obed McCoy
Varun Chakaravarthy,1,1,0,0,100.0,not out
