batter,runs,balls,fours,sixes,strike_rate,dismissal
Roy,31,21,5,0,147.62,c Dhawan b Bhuvneshwar
Brendon McCullum,5,10,0,0,50.0,lbw b Rashid Khan
Raina,5,8,0,0,62.5,lbw b Rashid Khan
Finch,3,5,0,0,60.0,lbw b Rashid Khan
Karthik,30,32,2,0,93.75,c Naman Ojha b Nehra
Dwayne Smith,37,27,4,1,137.04,c (sub)Vijay Shankar b Bhuvneshwar
D Kulkarni,1,2,0,0,50.0,run out (Rashid Khan)
P Kumar,7,7,0,0,100.0,not out
Basil Thampi,13,8,0,1,162.5,not out
