bowler,overs,maidens,runs,wickets,economy
Pat Cummins,4,0,17,3,4.2
Prasidh Krishna,2,0,19,0,9.5
Kamlesh Nagarkoti,2,0,11,0,5.5
Lockie Ferguson,4,0,30,1,7.5
Sunil Narine,4,0,37,0,9.2
Varun Chakravarthy,4,0,20,5,5.0
