over,runs,wickets
1,6,0
2,10,0
3,6,0
4,4,0
5,7,0
6,3,0
7,9,0
8,4,0
9,13,0
10,10,0
11,4,0
12,3,0
13,13,0
14,4,0
15,9,0
16,8,0
17,4,0
18,8,0
19,8,0
20,5,0
