bowler,overs,maidens,runs,wickets,economy
Sofia Georgota,4,0,29,0,7.2
Adamantia Makri,4,0,27,0,6.8
Elpida Kallous,4,0,28,0,7.0
Maria Syrioti,4,0,23,2,5.8
Aggeliki Savvani,1,0,13,0,13.0
Maria afroditi Vervitsioti,3,0,17,2,5.7
