Stat,Test,ODI,T20,IPL
Matches,0,0,0,6
Innings,0,0,0,6
Balls,0,0,0,126
Runs,0,0,0,228
Maidens,0,0,0,0
Wickets,0,0,0,6
Avg,0.0,0.0,0.0,38.0
Eco,0,0,0,10.86
SR,0.0,0.0,0.0,21.0
BBI,-/-,-/-,-/-,2/32
BBM,-/-,-/-,-/-,2/32
