over,runs,wickets
1,7,0
2,10,0
3,8,0
4,14,0
5,9,0
6,10,0
7,4,0
8,9,0
9,16,0
10,10,0
11,11,0
12,13,0
13,9,0
14,8,0
15,8,0
16,2,0
17,11,0
18,8,0
19,13,0
20,10,0
