Stat,Test,ODI,T20,IPL
Matches,0,0,19,0
Innings,0,0,12,0
Runs,0,0,126,0
Balls,0,0,105,0
Highest,0,0,34,0
Average,0,0,12.6,0
SR,0,0,120.00,0
Not Out,0,0,2,0
Fours,0,0,11,0
Sixes,0,0,3,0
Ducks,0,0,1,0
