bowler,overs,maidens,runs,wickets,economy
Albie Morkel,4,0,36,0,9.0
Mohit Sharma,3,0,13,0,4.33
Chris Morris,3,0,12,1,4.0
Dwayne Bravo,2,0,14,1,7.0
Ravichandran Ashwin,4,1,21,2,5.25
Ravindra Jadeja,4,0,20,3,5.0
