bowler,overs,maidens,runs,wickets,economy
Swapnil Singh,1.0,0,1,0,1.0
Siraj,4.0,0,29,2,7.2
Yash Dayal,4.0,0,21,2,5.2
Green,4.0,0,28,1,7.0
Vijaykumar Vyshak,3.3,0,23,2,6.6
Karn Sharma,3.0,0,42,1,14.0
