over,runs,wickets
1,1,0
2,25,0
3,8,0
4,8,0
5,2,0
6,9,0
7,9,0
8,11,0
9,5,0
10,11,0
11,3,0
12,16,0
13,18,0
14,20,0
15,1,0
16,6,0
17,10,0
18,22,0
19,25,0
20,8,0
