over,runs,wickets
1,2,0
2,12,0
3,6,0
4,14,0
5,1,0
6,6,0
7,4,0
8,3,0
9,6,0
10,8,0
11,13,0
12,7,0
13,5,0
14,4,0
15,6,0
16,7,0
17,4,0
18,10,0
19,15,0
20,3,0
