bowler,overs,maidens,runs,wickets,economy
Ishant,4,1,21,1,5.2
Chris Morris,4,0,38,2,9.5
Rabada,4,0,42,2,10.5
Axar,4,0,30,0,7.5
Keemo Paul,4,0,46,2,11.5
