Stat,Test,ODI,T20,IPL
Matches,73,106,79,94
Innings,134,104,79,94
Balls,13436,5444,1697,2136
Runs,7492,4613,2378,3092
Maidens,440,63,3,3
Wickets,340,168,83,135
Avg,22.04,27.46,28.65,22.9
Eco,3.35,5.08,8.41,8.69
SR,39.52,32.4,20.45,15.82
BBI,7/112,6/16,3/18,4/21
BBM,13/144,6/16,3/18,4/21
