bowler,overs,maidens,runs,wickets,economy
Nomvelo Sibanda,8.0,0,52,0,6.5
Adel Zimunu,3.0,0,31,0,10.3
Kudzai Chigora,4.5,0,39,1,8.1
Beloved Biza,6.0,0,28,0,4.7
Lindokuhle Mabhero,5.0,0,33,0,6.6
Olinda Chare,4.0,0,24,0,6.0
Christine Mutasa,1.0,0,16,0,16.0
