batter,runs,balls,fours,sixes,strike_rate,dismissal
Sadaf Shamas,90,98,13,0,91.84,c Adel Zimunu b Kudzai Chigora
Gull Feroza,106,92,16,0,115.22,not out
Muneeba Ali,4,2,1,0,200.0,not out
