over,runs,wickets
1,8,0
2,13,0
3,11,0
4,10,0
5,7,0
6,8,0
7,8,0
8,10,0
9,9,0
10,5,0
11,2,0
12,5,0
13,5,0
14,12,0
15,4,0
16,5,0
17,4,0
18,6,0
19,8,0
20,5,0
21,4,0
22,8,0
23,5,0
24,6,0
25,5,0
26,5,0
27,6,0
28,16,0
29,5,0
30,8,0
31,2,0
32,10,0
