over,runs,wickets
1,7,0
2,8,0
3,11,0
4,13,0
5,4,0
6,20,0
7,14,0
8,14,0
9,10,0
10,9,0
11,19,0
12,18,0
13,32,0
14,7,0
15,7,0
16,3,0
17,18,0
18,15,0
19,20,0
20,5,0
