batter,runs,balls,fours,sixes,strike_rate,dismissal
Mitchell Marsh,65,39,6,4,166.67,c Eshan Malinga b Harsh Dubey
Markram,61,38,4,4,160.53,b Harshal Patel
Pant,7,6,1,0,116.67,c and b Eshan Malinga
Pooran,45,26,6,1,173.08,run out (Ishan Kishan)
Ayush Badoni,3,5,0,0,60.0,c Nitish Reddy b Eshan Malinga
Abdul Samad,3,6,0,0,50.0,b Nitish Reddy
Thakur,4,1,1,0,400.0,run out (Ishan Kishan/Nitish Reddy)
Akash Deep,6,1,0,1,600.0,not out
