bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar,4,0,22,3,5.5
Marco Jansen,4,0,35,0,8.8
T Natarajan,4,0,38,1,9.5
J Suchith,4,0,28,1,7.0
Umran Malik,4,1,28,4,7.0
