over,runs,wickets
1,2,0
2,4,0
3,14,0
4,7,0
5,2,0
6,3,0
7,6,0
8,7,0
9,10,0
10,17,0
11,10,0
12,3,0
13,18,0
14,5,0
15,8,0
16,10,0
17,10,0
18,15,0
19,4,0
20,13,0
