Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-31,DC,T20,Delhi,05 May 26,7.7,4,0
INDIAN PREMIER LEAGUE 2026,0-25,MI,T20,Chennai,02 May 26,8.3,3,0
INDIAN PREMIER LEAGUE 2026,1-31,MI,T20,Mumbai,23 Apr 26,7.7,4,0
INDIAN PREMIER LEAGUE 2026,2-21,SRH,T20,Hyderabad,18 Apr 26,10.5,2,0
INDIAN PREMIER LEAGUE 2025,1-21,PBKS,T20,New Chandigarh,08 Apr 25,10.5,2,0
INDIAN PREMIER LEAGUE 2025,0-50,DC,T20,Chennai,05 Apr 25,12.5,4,0
INDIAN PREMIER LEAGUE 2024,0-27,SRH,T20,Hyderabad,05 Apr 24,27,1,0
INDIAN PREMIER LEAGUE 2022,0-41,RR,T20,Mumbai,20 May 22,10.2,4,0
INDIAN PREMIER LEAGUE 2022,0-28,GT,T20,Mumbai,15 May 22,9.3,3,0
INDIAN PREMIER LEAGUE 2022,3-23,MI,T20,Mumbai,12 May 22,5.7,4,0
INDIAN PREMIER LEAGUE 2022,2-22,DC,T20,Navi Mumbai,08 May 22,7.3,3,0
INDIAN PREMIER LEAGUE 2022,0-30,RCB,T20,Pune,04 May 22,10,3,0
INDIAN PREMIER LEAGUE 2022,4-46,SRH,T20,Pune,01 May 22,11.5,4,0
INDIAN PREMIER LEAGUE 2022,0-36,PBKS,T20,Mumbai,25 Apr 22,9,4,0
INDIAN PREMIER LEAGUE 2022,3-19,MI,T20,Navi Mumbai,21 Apr 22,6.3,3,0
INDIAN PREMIER LEAGUE 2022,1-18,GT,T20,Pune,17 Apr 22,6,3,0
INDIAN PREMIER LEAGUE 2022,1-40,RCB,T20,Navi Mumbai,12 Apr 22,13.3,3,0
INDIAN PREMIER LEAGUE 2022,1-30,SRH,T20,Navi Mumbai,09 Apr 22,7.5,4,0
INDIAN PREMIER LEAGUE 2022,1-52,PBKS,T20,Mumbai,03 Apr 22,13,4,0
INDIAN PREMIER LEAGUE 2022,0-39,LSG,T20,Mumbai,31 Mar 22,11.8,3.3,0
