over,runs,wickets
1,18,0
2,7,0
3,14,0
4,13,0
5,4,0
6,9,0
7,3,0
8,5,0
9,6,0
10,8,0
11,6,0
12,1,0
13,4,0
14,2,0
15,7,0
16,9,0
17,6,0
18,4,0
19,5,0
20,0,0
