Stat,Test,ODI,T20,IPL
Matches,0,0,0,8
Innings,0,0,0,1
Balls,0,0,0,18
Runs,0,0,0,40
Maidens,0,0,0,0
Wickets,0,0,0,0
Avg,0.0,0.0,0.0,0.0
Eco,0,0,0,13.33
SR,0.0,0.0,0.0,0.0
BBI,-/-,-/-,-/-,0/40
BBM,-/-,-/-,-/-,0/40
