Stat,Test,ODI,T20,IPL
Matches,0,0,0,64
Innings,0,0,0,8
Balls,0,0,0,41
Runs,0,0,0,63
Maidens,0,0,0,0
Wickets,0,0,0,4
Avg,0.0,0.0,0.0,15.75
Eco,0,0,0,9.22
SR,0.0,0.0,0.0,10.25
BBI,-/-,-/-,-/-,2/4
BBM,-/-,-/-,-/-,2/4
