Stat,Test,ODI,T20,IPL
Matches,0,0,0,64
Innings,0,0,0,54
Runs,0,0,0,1135
Balls,0,0,0,817
Highest,0,0,0,74
Average,0,0,0,25.8
SR,0,0,0,138.93
Not Out,0,0,0,10
Fours,0,0,0,91
Sixes,0,0,0,44
Ducks,0,0,0,4
