over,runs,wickets
1,4,0
2,1,0
3,2,0
4,4,0
5,14,0
6,17,0
7,9,0
8,7,0
9,8,0
10,9,0
11,3,0
12,4,0
13,16,0
14,10,0
15,8,0
16,13,0
17,6,0
18,15,0
19,12,0
20,6,0
