over,runs,wickets
1,10,0
2,7,0
3,7,0
4,7,0
5,7,0
6,12,0
7,2,0
8,3,0
9,3,0
10,10,0
11,8,0
12,3,0
13,15,0
14,6,0
15,6,0
16,2,0
17,0,0
