bowler,overs,maidens,runs,wickets,economy
Zaheer Khan,4,0,34,1,8.5
Albie Morkel,3,0,25,1,8.33
Jean-Paul Duminy,1,0,16,0,16.0
Amit Mishra,4,0,20,1,5.0
Imran Tahir,4,0,46,2,11.5
Angelo Mathews,2,0,13,0,6.5
Yuvraj Singh,2,0,14,1,7.0
