bowler,overs,maidens,runs,wickets,economy
Khaleel Ahmed,4,0,38,1,9.5
Anshul Kamboj,3,0,20,1,6.7
Jamie Overton,2,0,24,0,12.0
Ravindra Jadeja,3,0,24,2,8.0
Noor Ahmad,4,0,13,0,3.2
Matheesha Pathirana,4,0,45,2,11.2
