bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,0,38,2,9.5
Yash Dayal,3,0,18,1,6.0
Josh Hazlewood,4,0,54,1,13.5
Krunal Pandya,4,0,17,2,4.2
Suyash Sharma,2,0,19,0,9.5
Romario Shepherd,3,0,30,1,10.0
