Stat,Test,ODI,T20,IPL
Matches,0,0,0,3
Innings,0,0,0,2
Runs,0,0,0,10
Balls,0,0,0,21
Highest,0,0,0,7
Average,0,0,0,10
SR,0,0,0,47.62
Not Out,0,0,0,1
Fours,0,0,0,0
Sixes,0,0,0,0
Ducks,0,0,0,0
