over,runs,wickets
1,6,0
2,18,0
3,6,0
4,9,0
5,3,0
6,6,0
7,8,0
8,5,0
9,2,0
10,2,0
11,3,0
12,8,0
13,8,0
14,4,0
15,8,0
16,5,0
17,15,0
18,7,0
19,4,0
20,12,0
