over,runs,wickets
1,4,0
2,8,0
3,5,0
4,26,0
5,4,0
6,1,0
7,7,0
8,11,0
9,7,0
10,14,0
11,21,0
12,7,0
13,8,0
14,6,0
15,9,0
16,6,0
17,26,0
18,12,0
19,3,0
20,8,0
