over,runs,wickets
1,9,0
2,12,0
3,3,0
4,8,0
5,4,0
6,1,0
7,11,0
8,11,0
9,10,0
10,11,0
11,7,0
12,16,0
13,19,0
14,17,0
15,9,0
16,9,0
17,8,0
18,7,0
19,2,0
20,6,0
