bowler,overs,maidens,runs,wickets,economy
Hardik Pandya,2,0,32,0,16.0
Akila Dananjaya,4,0,47,0,11.8
Jasprit  Bumrah,4,0,27,0,6.8
Mustafizur Rahman,4,0,25,1,6.2
Mayank Markande,3,0,42,0,14.0
Krunal Pandya,3,0,21,2,7.0
