bowler,overs,maidens,runs,wickets,economy
Murali Kartik,3,0,18,0,6.0
Ashok Dinda,4,0,30,1,7.5
Ashish Nehra,4,0,43,1,10.75
Rahul Sharma,3,0,16,2,5.33
Marlon Samuels,4,0,29,0,7.25
Angelo Mathews,2,0,18,1,9.0
