over,runs,wickets
1,11,0
2,9,0
3,7,0
4,7,0
5,7,0
6,15,0
7,4,0
8,4,0
9,5,0
10,5,0
11,9,0
12,7,0
13,14,0
14,5,0
15,13,0
16,6,0
17,9,0
18,10,0
19,12,0
20,3,0
