bowler,overs,maidens,runs,wickets,economy
Divya Golechha,4,0,18,2,4.5
Camilla Ostergaard,4,0,16,1,4.0
Anne-Sofie Slebsager,1,0,10,0,10.0
Nita Dalgaard,4,0,22,0,5.5
Line Ostergaard,4,0,25,1,6.2
Sofie Ostergaard,3,0,28,2,9.3
