batter,runs,balls,fours,sixes,strike_rate,dismissal
Aggeliki Savvani,2,3,0,0,66.67,lbw b Divya Golechha
Elpida Kallous,2,9,0,0,22.22,b Divya Golechha
Adamantia Makri,23,39,0,0,58.97,lbw b Sofie Ostergaard
Maria Syrioti,25,36,1,1,69.44,b Sofie Ostergaard
Aggeliki ioanna Argyropoulou,23,21,2,1,109.52,c Divya Golechha b Line Ostergaard
Sofia Georgota,9,9,1,0,100.0,not out
Randima Appuhangige,1,4,0,0,25.0,c and b Camilla Ostergaard
Maria afroditi Vervitsioti,7,5,1,0,140.0,not out
