batter,runs,balls,fours,sixes,strike_rate,dismissal
Sachin Tendulkar,100,66,12,3,151.52,not out
Ambati Rayudu,53,33,3,4,160.61,run out (B McCullum/V Kumar)
Davy Jacobs,12,21,1,0,57.14,b R Gomez
