Stat,Test,ODI,T20,IPL
Matches,0,0,3,0
Innings,0,0,3,0
Balls,0,0,48,0
Runs,0,0,67,0
Maidens,0,0,0,0
Wickets,0,0,4,0
Avg,0.0,0.0,16.75,0.0
Eco,0,0,8.38,0
SR,0.0,0.0,12.0,0.0
BBI,-/-,-/-,2/22,-/-
BBM,-/-,-/-,2/22,-/-
