over,runs,wickets
1,7,0
2,7,0
3,5,0
4,9,0
5,10,0
6,6,0
7,7,0
8,2,0
9,5,0
10,8,0
11,9,0
12,14,0
13,9,0
14,11,0
15,11,0
16,16,0
17,9,0
18,10,0
19,12,0
20,4,0
