bowler,overs,maidens,runs,wickets,economy
Mustafizur,4,0,23,3,5.8
Thakur,4,0,42,0,10.5
Khaleel Ahmed,4,0,34,2,8.5
Axar,4,0,37,0,9.2
Kuldeep Yadav,4,0,32,1,8.0
