Stat,Test,ODI,T20,IPL
Matches,0,0,9,0
Innings,0,0,9,0
Runs,0,0,62,0
Balls,0,0,81,0
Highest,0,0,22,0
Average,0,0,6.89,0
SR,0,0,76.55,0
Not Out,0,0,0,0
Fours,0,0,5,0
Sixes,0,0,2,0
Ducks,0,0,0,0
