Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0-24,WSM,T20I,"Sano, Kanto",09 May 26,12,2,0
ICC MEN'S T20 WORLD CUP EAST ASIA PACIFIC QUALIFIER 2026,0-24,PHI,T20I,"Sano, Kanto",08 May 26,8,3,0
"INDONESIA TOUR OF MALAYSIA, 2026",2-22,MLY,T20I,Kuala Lumpur,05 May 26,7.3,3,0
"INDONESIA TOUR OF MALAYSIA, 2026",1-37,MLY,T20I,Kuala Lumpur,04 May 26,9.2,4,0
"INDONESIA TOUR OF MALAYSIA, 2026",4-27,MLY,T20I,Kuala Lumpur,02 May 26,6.7,4,0
"INDONESIA TOUR OF MALAYSIA, 2026",2-22,MLY,T20I,Kuala Lumpur,01 May 26,7.3,3,0
"SWEDEN TOUR OF INDONESIA, 2026",1-42,SWE,T20I,Bali,13 Apr 26,10.5,4,0
"SWEDEN TOUR OF INDONESIA, 2026",2-17,SWE,T20I,Bali,13 Apr 26,5.6,3,0
"SWEDEN TOUR OF INDONESIA, 2026",0-37,SWE,T20I,Bali,11 Apr 26,12.3,3,0
"SWEDEN TOUR OF INDONESIA, 2026",1-14,SWE,T20I,Bali,09 Apr 26,7,2,0
"SWEDEN TOUR OF INDONESIA, 2026",0-45,SWE,T20I,Bali,09 Apr 26,11.2,4,0
"SWEDEN TOUR OF INDONESIA, 2026",1-20,SWE,T20I,Bali,07 Apr 26,6.6,3,0
"SWEDEN TOUR OF INDONESIA, 2026",1-21,SWE,T20I,Bali,07 Apr 26,10.5,2,0
"CAMBODIA TOUR OF INDONESIA, 2025",0-12,CBD,T20I,Bali,28 Dec 25,12,1,0
"CAMBODIA TOUR OF INDONESIA, 2025",0-31,CBD,T20I,Bali,28 Dec 25,10.3,3,0
"CAMBODIA TOUR OF INDONESIA, 2025",2-33,CBD,T20I,Bali,26 Dec 25,8.2,4,0
"CAMBODIA TOUR OF INDONESIA, 2025",0-10,CBD,T20I,Bali,26 Dec 25,5,2,0
"CAMBODIA TOUR OF INDONESIA, 2025",2-17,CBD,T20I,Bali,23 Dec 25,8.5,2,0
"CAMBODIA TOUR OF INDONESIA, 2025",0-11,CBD,T20I,Bali,23 Dec 25,11,1,0
SEA GAMES MENS TWENTY20 CRICKET COMPETITION 2025,0-31,SIN,T20I,Bangkok,12 Dec 25,7.7,4,0
