Stat,Test,ODI,T20,IPL
Matches,0,0,103,0
Innings,0,0,75,0
Runs,0,0,565,0
Balls,0,0,469,0
Highest,0,0,40,0
Average,0,0,9.42,0
SR,0,0,120.47,0
Not Out,0,0,15,0
Fours,0,0,31,0
Sixes,0,0,33,0
Ducks,0,0,13,0
