bowler,overs,maidens,runs,wickets,economy
Tim Southee,3,0,21,0,7.0
Mitchell McClenaghan,4,0,31,2,7.75
Jasprit Bumrah,4,0,42,0,10.5
Krunal Pandya,4,0,25,0,6.25
Hardik Pandya,1,0,7,1,7.0
Harbhajan Singh,3,0,24,1,8.0
Kieron Pollard,1,0,11,0,11.0
