bowler,overs,maidens,runs,wickets,economy
Deepak Chahar,3.0,0,32,1,10.7
Harbhajan Singh,4.0,0,28,1,7.0
Imran Tahir,3.2,0,12,4,3.6
Ravindra Jadeja,3.0,0,9,3,3.0
Dwayne Bravo,3.0,0,18,0,6.0
