bowler,overs,maidens,runs,wickets,economy
Jofra Archer,4,0,30,1,7.5
Yudhvir Singh,2,0,26,1,13.0
M Theekshana,4,0,41,1,10.2
Akash Madhwal,3,0,50,0,16.7
W Hasaranga,4,0,35,0,8.8
Riyan Parag,3,0,21,1,7.0
