bowler,overs,maidens,runs,wickets,economy
Bhuvneshwar Kumar,4,0,44,3,11.0
Praveen Kumar,4,0,40,0,10.0
Ishant Sharma,3,0,25,1,8.33
Karn Sharma,3,0,28,1,9.33
Moises Henriques,3,0,29,1,9.67
Ravi Bopara,3,0,22,1,7.33
