bowler,overs,maidens,runs,wickets,economy
RP Singh,3,0,30,1,10.0
Ishant Sharma,4,0,36,2,9.0
Mitchell Marsh,4,0,21,2,5.25
Rajat Bhatia,4,1,10,1,2.5
Murugan Ashwin,4,0,16,1,4.0
Ravichandran Ashwin,1,0,7,1,7.0
