batter,runs,balls,fours,sixes,strike_rate,dismissal
Tillakaratne Dilshan,52,31,8,1,167.74,not out
Chris Gayle,44,16,3,5,275.0,b V Kumar
Virat Kohli,27,33,3,0,81.82,not out
