Stat,Test,ODI,T20,IPL
Matches,64,108,25,129
Innings,122,107,25,129
Balls,11515,5326,510,2840
Runs,6346,4955,761,4084
Maidens,364,52,1,3
Wickets,229,206,27,142
Avg,27.71,24.05,28.19,28.76
Eco,3.31,5.58,8.95,8.63
SR,50.28,25.85,18.89,20.0
BBI,6/56,7/57,3/15,4/11
BBM,9/118,7/57,3/15,4/11
