over,runs,wickets
1,5,0
2,4,0
3,6,0
4,9,0
5,13,0
6,6,0
7,14,0
8,9,0
9,6,0
10,10,0
11,10,0
12,5,0
13,18,0
14,11,0
15,14,0
16,9,0
17,14,0
18,13,0
