Series,Wickets,Opponent,Format,Venue,Date,Economy,Overs,Maidens
INDIAN PREMIER LEAGUE 2026,1-49,LSG,T20,Lucknow,07 May 26,12.2,4,0
INDIAN PREMIER LEAGUE 2026,0-56,GT,T20,Ahmedabad,30 Apr 26,14,4,0
INDIAN PREMIER LEAGUE 2026,4-12,DC,T20,Delhi,27 Apr 26,3.6,3.3,0
INDIAN PREMIER LEAGUE 2026,1-40,GT,T20,Bengaluru,24 Apr 26,10,4,0
INDIAN PREMIER LEAGUE 2026,0-38,DC,T20,Bengaluru,18 Apr 26,9.5,4,0
INDIAN PREMIER LEAGUE 2026,1-20,LSG,T20,Bengaluru,15 Apr 26,5,4,0
INDIAN PREMIER LEAGUE 2026,2-44,RR,T20,Guwahati,10 Apr 26,11,4,0
"INDIA TOUR OF AUSTRALIA, 2025",3-13,IND,T20I,Melbourne,31 Oct 25,3.2,4,0
"INDIA TOUR OF AUSTRALIA, 2025",0-24,IND,T20I,Canberra,29 Oct 25,8,3,0
"INDIA TOUR OF AUSTRALIA, 2025",1-23,IND,ODI,Sydney,25 Oct 25,3.8,6,1
"INDIA TOUR OF AUSTRALIA, 2025",0-29,IND,ODI,Adelaide,23 Oct 25,2.9,10,2
"INDIA TOUR OF AUSTRALIA, 2025",2-20,IND,ODI,Perth,19 Oct 25,2.8,7,2
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",2-26,NZ,T20I,Mount Maunganui,04 Oct 25,6.5,4,0
"AUSTRALIA TOUR OF NEW ZEALAND, 2025",1-23,NZ,T20I,Mount Maunganui,01 Oct 25,5.7,4,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",1-57,RSA,ODI,Mackay,22 Aug 25,6.2,9.1,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",0-36,RSA,ODI,Cairns,19 Aug 25,4.5,8,1
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",2-30,RSA,T20I,Cairns,16 Aug 25,7.5,4,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",1-56,RSA,T20I,Darwin,12 Aug 25,14,4,0
"SOUTH AFRICA TOUR OF AUSTRALIA, 2025",3-27,RSA,T20I,Darwin,10 Aug 25,6.7,4,0
"AUSTRALIA TOUR OF WEST INDIES, 2025",2-32 & 1-10,WI,Test,"Kingston, Jamaica",13 Jul 25,3.2 & 2,10 & 5,1 & 3
"AUSTRALIA TOUR OF WEST INDIES, 2025",2-43 & 2-33,WI,Test,"St Georges, Grenada",03 Jul 25,3 & 4.1,14 & 8,4 & 2
"AUSTRALIA TOUR OF WEST INDIES, 2025",2-41 & 5-43,WI,Test,"Bridgetown, Barbados",25 Jun 25,2.2 & 3.5,18 & 12,3 & 3
ICC WORLD TEST CHAMPIONSHIP FINAL 2025,1-27 & 1-58,RSA,Test,London,11 Jun 25,1.8 & 3,15 & 19,5 & 2
INDIAN PREMIER LEAGUE 2025,1-54,PBKS,T20,Ahmedabad,03 Jun 25,13.5,4,0
INDIAN PREMIER LEAGUE 2025,3-21,PBKS,T20,New Chandigarh,29 May 25,6.7,3.1,0
INDIAN PREMIER LEAGUE 2025,2-36,DC,T20,Delhi,27 Apr 25,9,4,0
INDIAN PREMIER LEAGUE 2025,4-33,RR,T20,Bengaluru,24 Apr 25,8.2,4,0
INDIAN PREMIER LEAGUE 2025,0-39,PBKS,T20,New Chandigarh,20 Apr 25,9.7,4,0
INDIAN PREMIER LEAGUE 2025,3-14,PBKS,T20,Bengaluru,18 Apr 25,4.6,3,0
INDIAN PREMIER LEAGUE 2025,1-26,RR,T20,Jaipur,13 Apr 25,8.6,3,0
INDIAN PREMIER LEAGUE 2025,0-40,DC,T20,Bengaluru,10 Apr 25,13.3,3,0
INDIAN PREMIER LEAGUE 2025,2-37,MI,T20,Mumbai,07 Apr 25,9.2,4,0
INDIAN PREMIER LEAGUE 2025,1-43,GT,T20,Bengaluru,02 Apr 25,12.2,3.5,0
INDIAN PREMIER LEAGUE 2025,3-21,CSK,T20,Chennai,28 Mar 25,5.2,4,0
INDIAN PREMIER LEAGUE 2025,2-22,KKR,T20,Kolkata,22 Mar 25,5.5,4,0
"INDIA TOUR OF AUSTRALIA, 2024-25",1-22 & DNB,IND,Test,Brisbane,14 Dec 24,3.6 & DNB,6 & DNB,2 & DNB
"INDIA TOUR OF AUSTRALIA, 2024-25",4-29 & 1-28,IND,Test,Perth,22 Nov 24,2.2 & 1.3,13 & 21,5 & 9
